101,314
102,332
103,310
104,332
105,354
106,314
107,304
108,368
109,302
110,338
111,66
112,114
113,52
114,58
115,70
116,58
117,58
118,44
119,36
120,140
121,18
122,18
123,20
124,28
125,744
126,78
127,32
128,58
129,34
130,62
131,34
132,42
133,34
134,30
135,72
136,22
137,0
138,10
139,2
140,80
141,14
142,18
143,12
144,74
145,24
146,14
147,26
148,18
149,14
150,1094
151,24
152,34
153,38
154,34
155,32
156,42
157,24
158,28
159,28
160,88
161,2
162,36
163,4
164,8
165,20
166,12
167,8
168,50
169,8
170,30
171,18
172,14
173,8
174,16
175,528
176,20
177,20
178,16
179,16
180,90
181,18
182,22
183,16
184,22
185,16
186,6
187,0
188,4
189,18
190,18
191,6
192,34
193,6
194,8
195,8
196,20
197,6
198,16
199,6
200,866
201,14
202,16
203,16
204,26
205,14
206,16
207,16
208,24
209,12
210,54
211,0
212,8
213,2
214,4
215,6
216,44
217,8
218,8
219,6
220,16
221,4
222,6
223,4
224,28
225,570
226,8
227,8
228,16
229,8
230,12
231,16
232,16
233,8
234,16
235,10
236,4
237,4
238,4
239,0
240,58
241,4
242,4
243,18
244,4
245,16
246,10
247,4
248,8
249,8
250,582
251,8
252,36
253,8
254,8
255,16
256,18
257,8
258,10
259,8
260,18
261,4
262,0
263,0
264,8
265,4
266,0
267,0
268,2
269,0
270,40
271,0
272,6
273,2
274,0
275,62
276,6
277,0
278,0
279,6
280,40
281,0
282,4
283,0
284,2
285,6
286,0
287,2
288,28
289,0
290,14
291,8
292,8
293,6
294,18
295,10
296,8
297,12
298,6
299,6
300,868
301,14
302,12
303,16
304,16
305,12
306,24
307,12
308,18
309,16
310,16
311,0
312,12
313,0
314,0
315,22
316,4
317,0
318,8
319,0
320,28
321,4
322,2
323,0
324,24
325,54
326,0
327,4
328,6
329,2
330,14
331,0
332,4
333,0
334,0
335,2
336,24
337,0
338,0
339,0
340,12
341,2
342,6
343,4
344,4
345,4
346,2
347,2
348,6
349,2
350,322
351,4
352,6
353,4
354,8
355,6
356,4
357,8
358,4
359,4
360,46
361,0
362,0
363,0
364,6
365,4
366,2
367,2
368,6
369,4
370,4
371,6
372,4
373,2
374,2
375,312
376,8
377,4
378,22
379,4
380,10
381,4
382,4
383,4
384,14
385,12
386,0
387,2
388,2
389,0
390,10
391,4
392,18
393,4
394,4
395,8
396,10
397,4
398,4
399,8
400,584
401,8
402,10
403,8
404,12
405,20
406,12
407,8
408,18
409,8
410,14
411,0
412,4
413,4
414,4
415,4
416,8
417,0
418,0
419,0
420,28
421,0
422,0
423,2
424,8
425,38
426,2
427,0
428,4
429,0
430,2
431,0
432,24
433,0
434,0
435,0
436,4
437,0
438,2
439,0
440,14
441,12
442,4
443,4
444,6
445,4
446,4
447,4
448,14
449,4
450,576
451,8
452,8
453,8
454,8
455,12
456,16
457,8
458,8
459,12
460,12
461,0
462,6
463,0
464,4
465,2
466,0
467,0
468,8
469,2
470,4
471,0
472,4
473,0
474,4
475,32
476,2
477,4
478,0
479,0
480,24
481,0
482,0
483,2
484,0
485,2
486,14
487,0
488,0
489,0
490,16
491,4
492,8
493,4
494,4
495,10
496,4
497,6
498,8
499,4
500,574
501,8
502,8
503,8
504,30
505,12
506,8
507,8
508,8
509,8
510,20
511,2
512,0
513,4
514,0
515,6
516,2
517,2
518,4
519,2
520,12
521,2
522,6
523,2
524,2
525,282
526,4
527,4
528,6
529,4
530,12
531,8
532,8
533,4
534,4
535,8
536,2
537,0
538,0
539,4
540,26
541,0
542,0
543,0
544,2
545,4
546,6
547,0
548,0
549,0
550,48
551,0
552,4
553,4
554,0
555,0
556,0
557,0
558,2
559,0
560,22
561,0
562,0
563,0
564,2
565,0
566,0
567,10
568,2
569,0
570,6
571,0
572,0
573,0
574,4
575,18
576,10
577,0
578,0
579,0
580,4
581,4
582,2
583,0
584,2
585,2
586,0
587,0
588,6
589,0
590,8
591,4
592,6
593,4
594,8
595,8
596,4
597,4
598,4
599,4
600,602
601,8
602,8
603,10
604,8
605,8
606,12
607,8
608,12
609,8
610,8
611,0
612,6
613,0
614,0
